track_id,total_plays,name,artist,spotify_preview_url,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,genre_filled,popularity_norm,mood,genre_grouped,tempo_class
TRRXMJM128F934B8C2,15,For Those Who Care,Machinemade God,https://p.scdn.co/mp3-preview/14f6d40cd3afb9670e88e30f16932b2c6aec775c?cid=774b29d4f13844c495f206cafdad9c86,metalcore,NA,2007,216131,0.403,0.959,10,-5.154,0,0.0867,2.08e-5,0.286,0.138,0.532,200.067,4,3.6021833333333335,metal,2.8414849221338415e-5,0.7455,Metal,Fast
TRRXNKE128F93293DF,3,The Line to the Dead,Combichrist,https://p.scdn.co/mp3-preview/2c311eb895616c908d0ad7e34abd71e7f4319505?cid=774b29d4f13844c495f206cafdad9c86,"industrial, trance, noise",electronic,2010,297626,0.477,0.923,7,-4.756,1,0.261,0.023,0.132,0.166,0.127,129.984,4,4.9604333333333335,electronic,5.682969844267683e-6,0.525,Electronic,Fast
TRRXPDO128F4266DEF,477,Keep On Galloping,Korpiklaani,https://p.scdn.co/mp3-preview/ed08205edaff2eeac0f6ddcaa04af90a34e26ca4?cid=774b29d4f13844c495f206cafdad9c86,NA,rock,2008,247733,0.454,0.959,10,-4.02,1,0.0693,0.0608,0,0.0804,0.754,160.054,4,4.1288833333333335,rock,9.035922052385617e-4,0.8565,Rock,Fast
TRRXQAC128F429E351,38,Get Familiar,Bullion,https://p.scdn.co/mp3-preview/ee4531ca78fecbd5fcd2aa557e051085b27cee67?cid=774b29d4f13844c495f206cafdad9c86,NA,NA,2008,169586,0.419,0.464,1,-15.836,1,0.653,0.0293,0.286,0.247,0.719,76.328,3,2.826433333333333,NA,7.198428469405732e-5,0.5915,other,Slow
TRRXSMN128E0796896,91,The Inner Child,Mike Oldfield,https://p.scdn.co/mp3-preview/1c4f449447d10a47bc5b193f502b3051d33449b7?cid=774b29d4f13844c495f206cafdad9c86,"ambient, instrumental, progressive_rock, new_age",new age,2014,279840,0.198,0.18,9,-11.237,1,0.0337,0.94,0.461,0.154,0.205,102.525,3,4.664,new age,1.7238341860945306e-4,0.1925,other,Medium
TRRXUEH12903CC643E,176,As the Sun,Samael,https://p.scdn.co/mp3-preview/fe850f8e93ebdfd7de2874035056f2db674200fc?cid=774b29d4f13844c495f206cafdad9c86,"metal, black_metal, industrial, gothic_metal",metal,2004,219400,0.597,0.956,2,-3.861,1,0.0578,1.08e-4,0.00565,0.351,0.563,105.909,4,3.6566666666666667,metal,3.3340089753037074e-4,0.7595,Metal,Medium
TRRXUFH128F424F32B,536,Dinner Party,White Rabbits,https://p.scdn.co/mp3-preview/5eddf44c993a1075d6b92c19f616e6d281b71fa6?cid=774b29d4f13844c495f206cafdad9c86,"indie, indie_rock, piano",rock,2007,228226,0.522,0.901,9,-4.189,1,0.0432,0.00316,0.00174,0.319,0.263,131.966,4,3.8037666666666667,rock,0.0010153572788424927,0.5820000000000001,Rock,Fast
TRRXULI12903D0CACE,29,It's Jazzy,Roni Size,https://p.scdn.co/mp3-preview/a8837bc362e3aedef6a4f68ee9690f318afaa2a4?cid=774b29d4f13844c495f206cafdad9c86,drum_and_bass,NA,1997,423973,0.69,0.885,11,-5.125,1,0.0893,1.33e-4,0.69,0.233,0.587,169.808,4,7.066216666666667,electronic,5.493537516125427e-5,0.736,Electronic,Fast
TRRXVUC128F92E0649,552,Daffy Duck,Animal Collective,https://p.scdn.co/mp3-preview/a4552eb17bd41d3c3d5ae0dad8bf73a238cce88d?cid=774b29d4f13844c495f206cafdad9c86,"indie, ambient, experimental, folk, indie_rock, chillout, psychedelic, indie_pop, beautiful",rock,2005,454480,0.272,0.277,3,-12.783,1,0.0333,0.29,0.901,0.154,0.0503,134.724,4,7.574666666666666,rock,0.0010456664513452537,0.16365000000000002,Rock,Fast
TRRXWJT128F934AAEA,153,Narita,Lymbyc Systym,https://p.scdn.co/mp3-preview/19706e07a5d856224116f28ab725c30a39521607?cid=774b29d4f13844c495f206cafdad9c86,"electronic, instrumental, post_rock",metal,2009,188613,0.51,0.419,3,-8.548,1,0.0316,0.0363,0.651,0.125,0.0392,112.011,4,3.14355,metal,2.8983146205765185e-4,0.2291,Metal,Medium
TRRXWKJ128F429146C,1,All I Can Do Is Write About It,Lynyrd Skynyrd,https://p.scdn.co/mp3-preview/9ef7d477bcee64648455e1245b75ae58ef6ba98a?cid=774b29d4f13844c495f206cafdad9c86,blues_rock,rock,2000,262133,0.568,0.425,7,-9.428,1,0.0298,0.193,0,0.105,0.413,75.466,4,4.368883333333334,rock,1.894323281422561e-6,0.419,Rock,Slow
TRRXWOV128F9310552,2048,Cae El Sol,Soda Stereo,https://p.scdn.co/mp3-preview/d3609558aa5d68fa7e788761f5214ff464f575c8?cid=774b29d4f13844c495f206cafdad9c86,reggae,rock,2006,291306,0.467,0.697,2,-9.198,1,0.0281,2.86e-4,0.0212,0.384,0.249,98.071,4,4.8551,rock,0.003879574080353405,0.473,Rock,Medium
TRRXWPW128F4242276,107,Title,Meghan Trainor,https://p.scdn.co/mp3-preview/00b20a131051950c1c7350e2d3f8e6fac03b188e?cid=774b29d4f13844c495f206cafdad9c86,"pop, female_vocalists, singer_songwriter",NA,2015,174733,0.779,0.754,5,-4.358,1,0.0966,0.343,2.6e-6,0.0965,0.883,89.998,4,2.9122166666666667,pop,2.0269259111221403e-4,0.8185,Pop,Medium
TRRXWWR128F427581F,208,Know Your Onion!,The Shins,https://p.scdn.co/mp3-preview/df353c9467c3494f463221c3a5735662670bc678?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, indie, pop, indie_rock, american, indie_pop",NA,2001,149346,0.487,0.614,4,-6.771,1,0.0569,0.53,7.2e-5,0.143,0.61,137.406,4,2.4891,rock,3.940192425358927e-4,0.612,Rock,Fast
TRRXXCZ128E079147A,544,Dancing On Glass,St. Lucia,https://p.scdn.co/mp3-preview/8d6940db7339868c9f2d42308d06efe10493dbab?cid=774b29d4f13844c495f206cafdad9c86,american,rock,2016,246333,0.564,0.945,1,-4.705,1,0.0493,0.0189,0,0.359,0.399,101.003,4,4.10555,rock,0.0010305118650938733,0.6719999999999999,Rock,Medium
TRRXYNU128F42638F6,885,Burning Down the Nicotine Armoire,Dance Gavin Dance,https://p.scdn.co/mp3-preview/3041f07d3a9b57a580e120feed4c8de7a96b2d3b?cid=774b29d4f13844c495f206cafdad9c86,"experimental, post_hardcore, screamo",NA,2008,211986,0.267,0.985,11,-2.351,0,0.376,0.0102,0,0.169,0.188,170.066,4,3.5331,metal,0.0016764761040589664,0.5865,Metal,Fast
TRRXZHL128EF3684A4,349,I Don't Want to Grow Up,Descendents,https://p.scdn.co/mp3-preview/7d0edc9e6aa2c8681c40ba47e4f5b88feda73c09?cid=774b29d4f13844c495f206cafdad9c86,"punk, hardcore",punk,1987,81266,0.378,0.738,11,-13.966,1,0.0376,0.0633,0.74,0.585,0.739,101.064,4,1.3544333333333334,punk,6.611188252164737e-4,0.7384999999999999,Rock,Medium
TRRXZKE12903CEAD8E,4,Where Are You Now?,Michelle Branch,https://p.scdn.co/mp3-preview/41bc9f1d164d68a4b758cd2e59c6d1cdcfc240b3?cid=774b29d4f13844c495f206cafdad9c86,"rock, pop, female_vocalists, pop_rock",NA,2003,203480,0.478,0.852,8,-3.177,1,0.0486,0.00187,3.57e-4,0.0945,0.491,90.122,4,3.3913333333333333,rock,7.577293125690244e-6,0.6715,Rock,Medium
TRRXZLS128F1498525,9,Forgotten Past,Death,https://p.scdn.co/mp3-preview/6c24669fb74a289e5d3f7851d6180aebc7c1429d?cid=774b29d4f13844c495f206cafdad9c86,"death_metal, thrash_metal",jazz,2014,276120,0.196,0.973,6,-5.272,0,0.118,1.55e-6,0.0728,0.0805,0.401,105.578,4,4.602,jazz,1.704890953280305e-5,0.687,Jazz & Soul,Medium
TRRYCBO128F932A2C7,20226,Love Shack,The B-52's,https://p.scdn.co/mp3-preview/33813193c01f1c42416b328c7f5f3116cb603865?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, pop, dance, 80s, new_wave",NA,2010,323586,0.662,0.902,7,-4.407,0,0.0532,0.0411,0,0.718,0.882,133.672,4,5.3931,rock,0.038314582690052716,0.892,Rock,Fast
TRRYCUN128F42821E1,24,She Says,Howie Day,https://p.scdn.co/mp3-preview/cfbefdbfd58a5bffde0d34d804bcd61d9438553a?cid=774b29d4f13844c495f206cafdad9c86,"indie_rock, singer_songwriter, acoustic, male_vocalists, love, guitar, mellow, chill",NA,2000,274173,0.449,0.497,0,-9.562,1,0.0305,0.487,1.48e-5,0.0997,0.291,93.31,4,4.56955,rock,4.546375875414146e-5,0.394,Rock,Medium
TRRYCYW128F4278E58,6,Output,Cyantific,https://p.scdn.co/mp3-preview/3a43d343648e360567e16cb4487b86bf474fb80b?cid=774b29d4f13844c495f206cafdad9c86,drum_and_bass,NA,2004,385960,0.578,0.993,10,-2.891,0,0.118,0.027,0.778,0.101,0.728,176.071,4,6.432666666666667,electronic,1.1365939688535365e-5,0.8605,Electronic,Fast
TRRYDVM128F14857D3,1337,Goodbye Milky Way,Enigma,https://p.scdn.co/mp3-preview/fae307c0e6873e1f410b3a600e399a4cbc33f15a?cid=774b29d4f13844c495f206cafdad9c86,"ambient, new_age",new age,2006,358026,0.429,0.522,3,-8.703,1,0.0265,0.122,0.0214,0.252,0.286,79.996,4,5.9671,new age,0.002532710227261964,0.404,other,Slow
TRRYEED128F14617E2,20,Down Like Me,Peter Bjorn and John,https://p.scdn.co/mp3-preview/cbc89cff949bf29c242f26117b110ced8af3e0d3?cid=774b29d4f13844c495f206cafdad9c86,"rock, indie_rock, indie_pop, swedish, pop_rock",NA,2011,229400,0.321,0.693,2,-5.159,1,0.039,0.0614,0.00537,0.142,0.636,102.486,4,3.8233333333333333,rock,3.788646562845122e-5,0.6645,Rock,Medium
TRRYGMR128F93294B6,73,False Pretense,The Red Jumpsuit Apparatus,https://p.scdn.co/mp3-preview/1fca977a146f5f964a762e9e60808b396fdafae8?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, alternative_rock, punk, punk_rock, emo, screamo",electronic,2006,149640,0.516,0.935,0,-2.614,0,0.0444,0.00166,0,0.141,0.764,77.506,4,2.494,electronic,1.3828559954384695e-4,0.8495,Electronic,Slow
TRRYGPJ12903CCDEA1,2320,Infinite Arms,Band of Horses,https://p.scdn.co/mp3-preview/e64d4f84dbdc5f6c62b6166c7e69f72d3e736210?cid=774b29d4f13844c495f206cafdad9c86,"indie, folk, indie_rock, acoustic, post_rock, american, indie_pop, beautiful",rock,2010,248466,0.4,0.562,9,-8.437,0,0.0283,0.215,0.00644,0.419,0.148,145.676,3,4.1411,rock,0.004394830012900341,0.35500000000000004,Rock,Fast
TRRYGUA128E0791DD3,1256,Pretty Persuasion,R.E.M.,https://p.scdn.co/mp3-preview/b2c76c21210fb73e9acf501f5cb45b8bb24a1026?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, alternative_rock, 80s",rock,1984,233226,0.37,0.869,2,-11.829,1,0.034,0.00308,0.00266,0.328,0.948,159.194,4,3.8871000000000002,rock,0.0023792700414667365,0.9085,Rock,Fast
TRRYGYD128F425D5BC,105,The Captain and the Hourglass,Laura Marling,https://p.scdn.co/mp3-preview/fb71158ce9ba665be5195b1f625808430511f387?cid=774b29d4f13844c495f206cafdad9c86,"indie, female_vocalists, folk, singer_songwriter, acoustic, beautiful",NA,2008,189546,0.599,0.561,3,-8.827,1,0.0357,0.457,1.36e-6,0.534,0.56,109.032,4,3.1591,rock,1.989039445493689e-4,0.5605,Rock,Medium
TRRYHFN12903CC3E96,216,Private Lily,Moriarty,https://p.scdn.co/mp3-preview/04d528d1410a5900d8f28c99d37e354d71802609?cid=774b29d4f13844c495f206cafdad9c86,folk,folk,2007,233053,0.707,0.462,11,-7.656,0,0.0336,0.878,0.113,0.156,0.821,106.184,4,3.8842166666666667,folk,4.0917382878727317e-4,0.6415,Folk,Medium
TRRYHJZ128F931451F,312,Conquest,The White Stripes,https://p.scdn.co/mp3-preview/7fc2df2e6b6034647d571fc579d6a27b1d79d4b4?cid=774b29d4f13844c495f206cafdad9c86,"rock, alternative, indie, alternative_rock, indie_rock, 00s, cover",NA,2007,168253,0.475,0.744,7,-5.361,1,0.0713,0.0605,0.00269,0.181,0.472,136.9,4,2.8042166666666666,rock,5.910288638038391e-4,0.608,Rock,Fast
TRRYIST128E078E206,475,Baloney Again,Mark Knopfler,https://p.scdn.co/mp3-preview/e25246e548a43c1f6750526c21b54dd0c7f5d768?cid=774b29d4f13844c495f206cafdad9c86,"rock, blues, guitar",rock,2000,307133,0.57,0.391,11,-12.368,0,0.0353,0.554,0.0161,0.0862,0.202,171.999,4,5.118883333333334,rock,8.998035586757165e-4,0.2965,Rock,Fast
TRRYJUR128F932DFFB,1,Cat's in the Cradle,Harry Chapin,https://p.scdn.co/mp3-preview/82b3133b803277d6975882f7b98825aa82f59eb1?cid=774b29d4f13844c495f206cafdad9c86,"classic_rock, folk, singer_songwriter, 70s, oldies, mellow",NA,2012,226853,0.516,0.549,10,-8.907,1,0.0443,0.432,0,0.137,0.463,77.689,4,3.780883333333333,rock,1.894323281422561e-6,0.506,Rock,Slow
TRRYLVP128F421A523,23,Golden Age,Beach Fossils,https://p.scdn.co/mp3-preview/7f08fab38115e33ceecd17c110da30439b25cd5a?cid=774b29d4f13844c495f206cafdad9c86,indie,NA,2010,285880,0.484,0.802,1,-5.443,0,0.0342,0.463,0.848,0.365,0.761,135.996,4,4.764666666666667,rock,4.35694354727189e-5,0.7815000000000001,Rock,Fast
TRRYLYK128F92F89F6,3512,Alley Cats,Hot Chip,https://p.scdn.co/mp3-preview/e803073bb4f07045938933dc67e1e4d7a80d1abe?cid=774b29d4f13844c495f206cafdad9c86,"electronic, indie, british, chillout, electro, male_vocalists, love, synthpop, chill",electronic,2010,319818,0.734,0.526,1,-8.086,1,0.0492,0.465,2.51e-4,0.11,0.592,125.936,4,5.3303,electronic,0.006652863364356034,0.5589999999999999,Electronic,Fast
TRRYMIR128F9354778,92,Via con me,Paolo Conte,https://p.scdn.co/mp3-preview/6103e458bf659c8ff2c823281bbdffde051472ef?cid=774b29d4f13844c495f206cafdad9c86,"jazz, singer_songwriter, piano",NA,2007,166560,0.587,0.706,7,-9.154,0,0.204,0.777,0.00657,0.0929,0.733,164.438,4,2.776,jazz & soul,1.742777418908756e-4,0.7195,other,Fast
TRRYMSL128E0789BA3,580,There's Nothing,Shout Out Louds,https://p.scdn.co/mp3-preview/8375483c5d044569cce34b15edafb0ebcf0133e5?cid=774b29d4f13844c495f206cafdad9c86,"indie, indie_rock, indie_pop, britpop, swedish",rock,2005,216133,0.428,0.751,2,-4.268,1,0.044,4.12e-5,8.53e-4,0.224,0.267,117.288,4,3.6022166666666666,rock,0.0010987075032250853,0.509,Rock,Medium
TRRYNRK12903CC5C57,12,General Hospital,Syncopix,https://p.scdn.co/mp3-preview/aaf12637234f6b7a853105d8a91109b8030f8a0a?cid=774b29d4f13844c495f206cafdad9c86,drum_and_bass,electronic,2006,363480,0.488,0.993,5,-6.225,0,0.0468,2.9e-5,0.872,0.353,0.97,174.993,4,6.058,electronic,2.273187937707073e-5,0.9815,Electronic,Fast
TRRYNSM128F425AC1E,6,Ag2o,Blood Stain Child,https://p.scdn.co/mp3-preview/a0b2e2bbdd812e93451feccdd4a5323577571eaf?cid=774b29d4f13844c495f206cafdad9c86,melodic_death_metal,NA,2005,221640,0.46,0.944,5,-4.573,0,0.0859,2.55e-5,0.893,0.353,0.212,110.063,4,3.694,metal,1.1365939688535365e-5,0.578,Metal,Medium
TRRYOKL128F92F419C,443,Suburban Beverage,Real Estate,https://p.scdn.co/mp3-preview/9688250110b11b41dd5f5d4e8fda6c720c93acc4?cid=774b29d4f13844c495f206cafdad9c86,"indie, psychedelic, psychedelic_rock, 00s, chill",rock,2009,372440,0.334,0.63,7,-7.772,1,0.0311,0.601,0.921,0.166,0.398,105.046,4,6.207333333333334,rock,8.391852136701945e-4,0.514,Rock,Medium
TRRYPQM128F42480DC,40,Towards the Sky,Kalmah,https://p.scdn.co/mp3-preview/b0b2463f20ae5b9e8c1fa88a752eef271c77827a?cid=774b29d4f13844c495f206cafdad9c86,"death_metal, melodic_death_metal, power_metal",NA,2008,309053,0.354,0.978,6,-3.902,0,0.0507,2.58e-6,0.886,0.344,0.646,174.967,4,5.150883333333334,metal,7.577293125690244e-5,0.812,Metal,Fast
TRRYQAK128F931239A,28,Blue Song,Mint Royale,https://p.scdn.co/mp3-preview/7dcb6288ad278f2ce4fc028ec4e7dce3d34b5bea?cid=774b29d4f13844c495f206cafdad9c86,"electronic, indie, dance, house",NA,2007,260573,0.65,0.819,6,-5.732,1,0.0357,0.0179,0.0668,0.0889,0.5,117.01,4,4.342883333333333,rock,5.304105187983171e-5,0.6595,Rock,Medium
TRRYQKS12903CB9FFC,1452,Stay Close,Flume,https://p.scdn.co/mp3-preview/5c24258beb72d4967a8b7a9093d28644feb31d8f?cid=774b29d4f13844c495f206cafdad9c86,"electronic, hip_hop",NA,2013,176529,0.511,0.49,5,-6.061,1,0.0284,0.00648,0.00638,0.278,0.291,89.966,4,2.94215,hip hop,0.0027505574046255586,0.39049999999999996,Hip hop,Medium
TRRYQQU12903CD173B,82,Don't Trust,Kreator,https://p.scdn.co/mp3-preview/c0eca20ceabbd0915c1c1c5087177c728472d9a4?cid=774b29d4f13844c495f206cafdad9c86,thrash_metal,NA,1989,222933,0.342,0.917,9,-12.652,0,0.0477,0.00286,0.227,0.101,0.311,114.131,4,3.71555,metal,1.5533450907665e-4,0.614,Metal,Medium
TRRYRNO128F424FE71,79,Angels Versus Aliens,Mogwai,https://p.scdn.co/mp3-preview/ca12c530382f287cb71f4f8a13b44c9f4ce85b55?cid=774b29d4f13844c495f206cafdad9c86,post_rock,NA,1997,350200,0.412,0.91,0,-10.03,1,0.107,8.9e-5,0.852,0.317,0.241,114.079,4,5.836666666666667,rock,1.4965153923238232e-4,0.5755,Rock,Medium
TRRYSUZ128F933CE81,2689,I.D.G.A.F.,Breathe Carolina,https://p.scdn.co/mp3-preview/b86ea9b417278c3f51106ef3d69727df60ac7ab2?cid=774b29d4f13844c495f206cafdad9c86,"electronic, screamo",electronic,2009,194093,0.697,0.904,7,-3.414,0,0.0394,0.151,2.49e-6,0.165,0.754,120.027,4,3.2348833333333333,electronic,0.0050938353037452665,0.829,Electronic,Fast
TRRYTGQ128F427E8D8,293,Place in Between,Jazzanova,https://p.scdn.co/mp3-preview/1f4abc9e5be309818cc878237ee91f858515b0cf?cid=774b29d4f13844c495f206cafdad9c86,"jazz, chillout, german, downtempo, lounge",NA,2002,82880,0.705,0.301,10,-14.823,0,0.0545,0.65,0.95,0.094,0.243,99.977,4,1.3813333333333333,electronic,5.550367214568104e-4,0.272,Electronic,Medium
TRRYUDS128F146C9FE,82,Change In The Weather,The Concretes,https://p.scdn.co/mp3-preview/cebad7c22ae1cfcaacc4af4ae7949f3be3752c7a?cid=774b29d4f13844c495f206cafdad9c86,"indie, pop, power_metal",rock,2005,173440,0.435,0.615,9,-6.094,1,0.0279,0.249,0.00544,0.239,0.525,83.725,4,2.8906666666666667,rock,1.5533450907665e-4,0.5700000000000001,Rock,Medium
TRRYVGX128F428A58E,581,Sick-O-Me,Descendents,https://p.scdn.co/mp3-preview/3d048c6f1d4e7c87ac94aa02cbaaf06f84163695?cid=774b29d4f13844c495f206cafdad9c86,"punk, hardcore, punk_rock",NA,1996,106200,0.48,0.994,7,-6.177,1,0.15,0.0245,1.12e-4,0.353,0.175,98.707,4,1.77,metal,0.0011006018265065079,0.5845,Metal,Medium
TRRYVNG128F92FAE0F,31,You Ain't Goin' Nowhere,Bob Dylan,https://p.scdn.co/mp3-preview/ee7d53b2340770a116d2132cc6347b0e121c8663?cid=774b29d4f13844c495f206cafdad9c86,"rock, folk, 70s",folk,1970,164346,0.483,0.352,7,-10.699,1,0.0368,0.392,0,0.0777,0.586,155.376,4,2.7391,folk,5.872402172409939e-5,0.469,Folk,Fast
TRRYVSK128F9341ECE,144,Estaba en Llamas Cuando Me Acosté,Charly García,https://p.scdn.co/mp3-preview/eda34102371959bc08a35f9ac2343d1ef0f35b9b?cid=774b29d4f13844c495f206cafdad9c86,NA,rock,1996,423200,0.443,0.631,9,-10.43,0,0.0448,0.325,1.89e-5,0.186,0.242,105.4,4,7.053333333333334,rock,2.727825525248488e-4,0.4365,Rock,Medium
TRRYWAQ128F4280769,23,Waiting For The Heavens,Eighteen Visions,https://p.scdn.co/mp3-preview/f6c996087a65188a2f2104f6061a96974822c1b0?cid=774b29d4f13844c495f206cafdad9c86,"hardcore, metalcore, screamo",NA,2004,221240,0.341,0.926,6,-5.569,1,0.108,1.65e-5,1.08e-4,0.0605,0.196,158.051,4,3.687333333333333,metal,4.35694354727189e-5,0.561,Metal,Fast
TRRYWVC128F92E2027,12,Star Crossed,Scary Kids Scaring Kids,https://p.scdn.co/mp3-preview/78142b37a3f337a76dc6e1adf4decd4922f98646?cid=774b29d4f13844c495f206cafdad9c86,"metalcore, post_hardcore, screamo, pop_rock",NA,2007,221133,0.472,0.814,11,-4.809,1,0.0301,0.00664,3.93e-5,0.11,0.335,160.015,3,3.68555,metal,2.273187937707073e-5,0.5745,Metal,Fast
TRRYYVR128F145ACE7,1638,Lucretia,Megadeth,https://p.scdn.co/mp3-preview/a8f57a865e673bb0f04ba6d003a5069c3217d2a9?cid=774b29d4f13844c495f206cafdad9c86,"metal, heavy_metal, thrash_metal",metal,1990,238173,0.437,0.868,11,-10.2,0,0.0653,0.00105,0.436,0.142,0.393,97.387,4,3.96955,metal,0.003102901534970155,0.6305000000000001,Metal,Medium
TRRYZDK128F14655D3,455,Age Of Loneliness (Enigmatic Club Mix),Enigma,https://p.scdn.co/mp3-preview/7581ac8fdec7f29b5f908ff174ce54bc62bbc57b?cid=774b29d4f13844c495f206cafdad9c86,"ambient, new_age",new age,2001,250440,0.534,0.834,4,-8.305,0,0.0407,0.0106,0.238,0.657,0.376,92.982,4,4.174,new age,8.619170930472652e-4,0.605,other,Medium
TRRYZEM128F931C206,277,Defocus,Amon Tobin,https://p.scdn.co/mp3-preview/4829865062dbbb2742432eba3afa9d5432413a33?cid=774b29d4f13844c495f206cafdad9c86,"electronic, jazz, psychedelic, trip_hop, downtempo, idm",electronic,1997,310306,0.45,0.577,8,-11.144,1,0.14,0.647,0.0218,0.108,0.409,184.079,4,5.171766666666667,electronic,5.247275489540494e-4,0.493,Electronic,Fast
TRRZADA128F1489362,7,Rückspiegel,Olli Schulz & der Hund Marie,https://p.scdn.co/mp3-preview/dab19f94d09b475ea201a4b660eaa7dd4eeb00e8?cid=774b29d4f13844c495f206cafdad9c86,"indie, singer_songwriter, german",NA,2012,265240,0.568,0.82,10,-7.543,1,0.0292,8e-4,0.00445,0.0921,0.564,144.016,4,4.4206666666666665,rock,1.3260262969957928e-5,0.692,Rock,Fast
TRRZBMF128E0782853,358,Opportunities (Let's Make Lots Of Money),Pet Shop Boys,https://p.scdn.co/mp3-preview/50379a17d51c9305940014160354e7e3e6acdb85?cid=774b29d4f13844c495f206cafdad9c86,"pop, 80s, new_wave, synthpop",NA,1998,218000,0.652,0.812,0,-10.578,0,0.0356,0.0957,0.00137,0.0391,0.703,120.27,4,3.6333333333333333,pop,6.781677347492769e-4,0.7575000000000001,Pop,Fast
TRRZBMM128F933E697,151,Fayre Thee Well,Blackmore's Night,https://p.scdn.co/mp3-preview/330d0980af92632f51378ef95364752323e1c714?cid=774b29d4f13844c495f206cafdad9c86,"folk, instrumental, new_age",NA,2001,128000,0.729,0.13,6,-20.835,0,0.044,0.836,0.923,0.158,0.528,127.963,4,2.1333333333333333,folk,2.860428154948067e-4,0.329,Folk,Fast
TRRZBMR12903CAC509,9,What's New Pussycat?,Tom Jones,https://p.scdn.co/mp3-preview/4bb0ab51dd4caed7f5858c4e368366666580f5fc?cid=774b29d4f13844c495f206cafdad9c86,"pop, 60s, male_vocalists, oldies",NA,2012,123240,0.379,0.583,6,-7.903,0,0.124,0.832,0,0.179,0.595,184.047,3,2.054,pop,1.704890953280305e-5,0.589,Pop,Fast
TRRZBXW128F14AE04F,12,Tuesday,Télépopmusik,https://p.scdn.co/mp3-preview/8739c8dab16e70d827b3a42966523799dda186fb?cid=774b29d4f13844c495f206cafdad9c86,"electronic, ambient, chillout, trip_hop, downtempo, french",NA,2005,88200,0.624,0.793,9,-10.399,1,0.136,0.789,0.226,0.638,0.105,140.059,4,1.47,hip hop,2.273187937707073e-5,0.449,Hip hop,Fast
TRRZCAN128F422F773,121,Breaking The Law,HammerFall,https://p.scdn.co/mp3-preview/037a1566b390a705f31dcc65f5f4d9e50c6db786?cid=774b29d4f13844c495f206cafdad9c86,"metal, heavy_metal, power_metal, cover",metal,2008,132746,0.509,0.912,10,-4.736,0,0.0305,3.53e-4,1.38e-4,0.137,0.609,98.083,4,2.2124333333333333,metal,2.2921311705212987e-4,0.7605,Metal,Medium
TRRZCQH128F4259E98,299,War Of The Hearts,Sade,https://p.scdn.co/mp3-preview/03ed45b6d08dadc5d51aa0399be4f677e1e53289?cid=774b29d4f13844c495f206cafdad9c86,"female_vocalists, jazz, soul, funk, lounge",rnb,1984,407000,0.512,0.321,2,-14.419,1,0.0312,0.452,0.275,0.229,0.559,181.119,4,6.783333333333333,rnb,5.664026611453457e-4,0.44000000000000006,Jazz & Soul,Fast
TRRZDEA128F425DCA3,273,Any Minute Now,Soulwax,https://p.scdn.co/mp3-preview/6a4b83a10593e8a19cf813c2d5c8346f412884a5?cid=774b29d4f13844c495f206cafdad9c86,"rock, electronic, indie",NA,2004,189293,0.412,0.972,9,-4.115,1,0.0551,6.54e-6,0.125,0.251,0.417,150.015,4,3.1548833333333333,rock,5.171502558283591e-4,0.6945,Rock,Fast
TRRZDLS128F93009E0,322,Trans Boulogne Express,Birdy Nam Nam,https://p.scdn.co/mp3-preview/2527847430fd74a6a3008d31e07a35c7a25f872d?cid=774b29d4f13844c495f206cafdad9c86,"electronic, techno, electro, french",NA,2008,207466,0.619,0.91,10,-12.85,1,0.0495,0.0344,0.212,0.67,0.926,131.878,4,3.4577666666666667,electronic,6.099720966180646e-4,0.918,Electronic,Fast
TRRZDYD128F428BC8B,133,Runnin' With the Devil,Van Halen,https://p.scdn.co/mp3-preview/b6f86b1a6d65c1fcbf89b6526925aff6ae4b170a?cid=774b29d4f13844c495f206cafdad9c86,"rock, classic_rock, hard_rock, 80s, heavy_metal, 70s",country,1978,216133,0.457,0.932,8,-4.988,0,0.0633,0.144,9.15e-5,0.303,0.473,95.688,4,3.6022166666666666,country,2.5194499642920064e-4,0.7025,country,Medium
TRRZEKF128F426ECD3,1062,Athene,Hercules and Love Affair,https://p.scdn.co/mp3-preview/513d664979700c80e83346e725b9498f829b3157?cid=774b29d4f13844c495f206cafdad9c86,"electronic, dance, electro",electronic,2008,240043,0.736,0.807,5,-6.007,0,0.0355,0.0215,0.83,0.0985,0.749,109.989,4,4.0007166666666665,electronic,0.00201177132487076,0.778,Electronic,Medium
TRRZEOQ128F930C163,1111,By Your Command,Devin Townsend,https://p.scdn.co/mp3-preview/7cccd0d940d8f15ba1014438d9414db370fcde87?cid=774b29d4f13844c495f206cafdad9c86,"progressive_rock, progressive_metal",metal,2007,489506,0.229,0.916,0,-6.582,1,0.0628,1.55e-4,0.764,0.477,0.196,143.448,3,8.158433333333333,metal,0.0021045931656604655,0.556,Metal,Fast
