track_id,name,artist,year,genre_grouped,energy,valence,mood,total_plays,popularity_norm,tempo_class
TRZIVJK128E0788BC0,Car Eats Town,De-Phazz,2005,Electronic,0.823,0.741,0.782,113,2.140585308007494e-4,Medium
TRZIYQS128F4227C35,Nothing Left to Lose,The Pretty Reckless,2011,Rock,0.913,0.38,0.6465000000000001,256,4.8494676004417564e-4,Fast
TRZIZZZ128F1468D4B,Les Regrets,Les Discrets,2012,Metal,0.805,0.0367,0.42085,256,4.8494676004417564e-4,Fast
TRZJAAQ128F9306409,Jord,Thyrfing,2000,other,0.801,0.404,0.6025,7,1.3260262969957928e-5,Fast
TRZJBDY128F4293B52,My Sweet Shadow,In Flames,2004,Metal,0.959,0.0803,0.51965,2038,0.0038606308475391793,Medium
TRZJBPL128F4264924,Catch the Sun,Doves,2009,Rock,0.797,0.285,0.541,2,3.788646562845122e-6,Fast
TRZJBZR128F42996F2,The Takedown,Yellowcard,2011,Rock,0.989,0.398,0.6935,1149,0.0021765774503545226,Fast
TRZJCMX12903CF5DE6,Inside Fort Meade,Cult of Luna,2003,Metal,0.126,0.0688,0.0974,37,7.008996141263475e-5,Medium
TRZJETA128F9316678,Kopfschuss,Wizo,1994,Electronic,0.935,0.46,0.6975,9,1.704890953280305e-5,Fast
TRZJEUW128F93456CB,Don't Let Go (Love),En Vogue,1997,Jazz & Soul,0.688,0.561,0.6245,4014,0.00760381365163016,Slow
TRZJEYD128F932A085,Volte-face,Riverside,2006,Rock,0.826,0.107,0.46649999999999997,170,3.220349578418354e-4,Fast
TRZJFWQ128F934B096,Shinin' On,Supershine,2000,Metal,0.699,0.297,0.498,49,9.282184078970549e-5,Medium
TRZJFZJ128F92D425E,Like A Boss,Slim Thug,2005,Hip hop,0.5,0.487,0.4935,26205,0.04964074158967821,Medium
TRZJGCC128F427A496,For Emma,Bon Iver,2008,Folk,0.613,0.565,0.589,16558,0.03136620489379476,Medium
TRZJGDR128F93234AF,You'll Always Find Your Way Back Home,Hannah Montana,2009,Pop,0.906,0.692,0.7989999999999999,1724,0.003265813337172495,Fast
TRZJHGG128E079655A,Never An Easy Way,Morcheeba,1996,Hip hop,0.472,0.419,0.4455,1090,0.0020648123767505913,Fast
TRZJICV128F42963A5,El Piñata De La Muerte,The Number Twelve Looks Like You,2007,Metal,0.948,0.572,0.76,52,9.850481063397317e-5,Medium
TRZJJHG128EF34A3F9,Trick Me,Kelis,2012,Pop,0.7,0.961,0.8305,39,7.387860797547988e-5,Medium
TRZJJJR128F4280805,We're Already Gone,The Beautiful Girls,2005,Reggae,0.305,0.346,0.3255,86,1.6291180220234024e-4,Fast
TRZJLFP128F42832CD,Woman of the World,Aerosmith,1998,Rock,0.589,0.699,0.6439999999999999,128,2.4247338002208782e-4,Fast
TRZJOGH128F92E28E3,Casablanca Sucked Anyways.,A Day to Remember,2008,Metal,0.778,0.406,0.5920000000000001,2367,0.004483863207127202,Medium
TRZJPBU128F4230978,6 Space (Next Level),Ils,2003,Electronic,0.864,0.332,0.598,38,7.198428469405732e-5,Fast
TRZJRJZ128F149BC3D,Meeting Paris Hilton,Cansei de Ser Sexy,2006,Rock,0.934,0.805,0.8695,2746,0.005201811730786352,Fast
TRZJRNV128F92F4850,Skyforger,Amorphis,2009,Metal,0.741,0.101,0.421,249,4.716864970742177e-4,Fast
TRZJSDP128F4239F00,Next Generation,Culcha Candela,2005,Reggae,0.729,0.853,0.7909999999999999,151,2.860428154948067e-4,Slow
TRZJUMC128F1492269,Soldier's Daughter,Tonic,1996,Rock,0.647,0.194,0.4205,164,3.106690181533e-4,Medium
TRZJUQW12903CF3EA6,The Greatest Gift Of God,Heaven Shall Burn,2006,Metal,0.839,0.215,0.527,28,5.304105187983171e-5,Medium
TRZJURT128F92FB842,Wings of Gabriel,Arcana,2004,Electronic,0.666,0.442,0.554,118,2.235301472078622e-4,Fast
TRZJVUO128F42AECF2,Beste Zeit deines Lebens,Revolverheld,2005,Rock,0.852,0.362,0.607,3,5.682969844267683e-6,Fast
TRZJYOY128F4261A63,That's My DJ,Girl Talk,2006,Hip hop,0.838,0.878,0.858,1665,0.003154048263568564,Medium
TRZJZEG12903CA7268,Bridge Burning,Foo Fighters,2011,Rock,0.914,0.301,0.6075,39,7.387860797547988e-5,Fast
TRZJZHR128F4255BE1,The Heinrich Maneuver,Interpol,2007,Rock,0.993,0.476,0.7344999999999999,688,0.001303294417618722,Fast
TRZJZLO128F428CE08,Justifiable Homicide,Dying Fetus,2000,Metal,0.927,0.331,0.629,25,4.735808203556403e-5,Medium
TRZKBLR128F42A34CF,Take a Picture,Filter,2007,Rock,0.846,0.443,0.6445,425,8.050873946045884e-4,Medium
TRZKBZZ128F424C7E9,Atlanta,Stone Temple Pilots,1999,Rock,0.593,0.175,0.384,106,2.0079826783079148e-4,Fast
TRZKCBI128F9329C90,Departer,Katatonia,2009,Metal,0.41,0.0389,0.22444999999999998,258,4.887354066070207e-4,Fast
TRZKCYM128F4277EF8,Paquito Tarantino,Muchachito Bombo Infierno,2006,other,0.831,0.843,0.837,291,5.512480748939652e-4,Fast
TRZKDAX128EF34B768,Roar,Katy Perry,2014,Pop,0.793,0.519,0.656,31,5.872402172409939e-5,Medium
TRZKHAQ128EF343349,Better Be,Anna Ternheim,2004,Pop,0.517,0.291,0.404,1027,0.00194547001002097,Medium
TRZKHEE128F4234779,The Vanishing,Stars,2003,Rock,0.687,0.567,0.627,1328,0.002515661317729161,Slow
TRZKKEJ128F428AE4A,Farewell My Hell,Millencolin,2005,Rock,0.971,0.432,0.7015,545,0.0010324061883752956,Fast
TRZKKLX128F424EAA7,Hit The Heartbrakes,Black Kids,2008,Rock,0.94,0.525,0.7324999999999999,106,2.0079826783079148e-4,Fast
TRZKLNE128F425B755,Am I Not Merciful?,Hans Zimmer,2000,Classical,0.0792,0.0375,0.05835,1253,0.002373587071622469,Medium
TRZKMAS128F92CD9AD,Epilepsy Is Dancing,Antony and the Johnsons,2009,Rock,0.165,0.327,0.246,455,8.619170930472652e-4,Medium
TRZKMGY128F14554AD,Janine 2,Camille,2004,Pop,0.0578,0.553,0.3054,246,4.6600352722995e-4,Slow
TRZKOKE128E0786527,Earthquake Weather,Beck,2005,Rock,0.637,0.743,0.69,1287,0.002437994063190836,Fast
TRZKOPS128F4291030,Culinary Hyperversity,Necrophagist,2004,Metal,0.978,0.299,0.6385,65,1.2313101329246648e-4,Fast
TRZKOQI128F4271768,Hanging High,Lykke Li,2008,Pop,0.485,0.608,0.5465,4924,0.00932764783772469,Medium
TRZKPJG128F1475D2D,Spacer w bokserskich rekawicach,Myslovitz,2006,Rock,0.659,0.604,0.6315,90,1.704890953280305e-4,Fast
TRZKPNM128F42446DD,Painting on the Wall,Edguy,2003,Metal,0.841,0.37,0.6054999999999999,157,2.9740875518334206e-4,Medium
TRZKSUC12903CD400A,Counting the Days,Guano Apes,2004,Metal,0.939,0.575,0.7569999999999999,1301,0.0024645145891307517,Fast
TRZKUIA128F422F407,Sleeping Princess In Devil's Castle,Emmure,2007,Metal,0.917,0.0919,0.5044500000000001,291,5.512480748939652e-4,Fast
TRZKVGQ128F4259421,Belize,Anja Schneider,2012,Electronic,0.675,0.425,0.55,66,1.2502533657388903e-4,Fast
TRZKVMX128F933D7F9,Stop Crying Your Heart Out,Oasis,2002,Rock,0.566,0.083,0.32449999999999996,262,4.96312699732711e-4,Slow
TRZKWFL128E078A893,Love Is The Queen,Seeed,2003,Reggae,0.687,0.86,0.7735000000000001,281,5.323048420797396e-4,Fast
TRZKXZE128F147C901,Catagory,The Number Twelve Looks Like You,2005,Metal,0.841,0.189,0.515,37,7.008996141263475e-5,Fast
TRZKYRD128F14A2CC4,Oltremare,Ludovico Einaudi,2007,Electronic,0.184,0.0393,0.11165,3281,0.006215274686347422,Fast
TRZKZNE128F42A38D1,Border Song,Elton John,1995,Rock,0.295,0.296,0.2955,26,4.9252405316986587e-5,Fast
TRZKZNS128F42733FD,Live Bed Show,Pulp,1995,Rock,0.688,0.304,0.496,518,9.812594597768867e-4,Medium
TRZLAOA128F92E0177,Haight Street,Anberlin,2008,Rock,0.947,0.727,0.837,405,7.672009289761372e-4,Fast
TRZLBOC128EF33DE51,Jetzt,:Wumpscut:,2006,Electronic,0.79,0.484,0.637,8,1.5154586251380489e-5,Fast
TRZLEQU128F4259AFD,Like A Tattoo,Sade,1994,Jazz & Soul,0.154,0.113,0.1335,1983,0.0037564430670609383,Medium
TRZLFKR128F932E9D0,Hip-Hop,dead prez,2013,Hip hop,0.543,0.192,0.36750000000000005,7,1.3260262969957928e-5,Slow
TRZLHEY128F145B979,Strangers When We Meet,David Bowie,2014,Rock,0.711,0.565,0.6379999999999999,25,4.735808203556403e-5,Fast
TRZLHQC128F1454184,Babooshka,Kate Bush,2012,Rock,0.496,0.323,0.4095,2342,0.004436505125091638,Medium
TRZLIAQ128F92C6119,When We Two Parted,Afghan Whigs,1993,Rock,0.512,0.346,0.429,469,8.884376189871811e-4,Fast
TRZLIKW12903CFFA17,Black And White,Static-X,2001,Rock,0.984,0.416,0.7,10,1.894323281422561e-5,Fast
TRZLIQU128F92E522D,Obsolete,Fear Factory,1998,Metal,0.947,0.181,0.564,15,2.8414849221338415e-5,Fast
TRZLJOC128F14840BE,Enemy Fire,Ryan Adams,2001,Rock,0.723,0.426,0.5745,325,6.156550664623324e-4,Slow
TRZLKDQ128F93265F4,In The Water I Am Beautiful,City and Colour,2005,Folk,0.561,0.61,0.5855,23,4.35694354727189e-5,Medium
TRZLKMQ128F92F9799,Come Back To Camden,Morrissey,2004,Rock,0.516,0.163,0.3395,185,3.504498070631738e-4,Fast
TRZLKTD128F42972B9,Keep It On Wax,Alexisonfire,2006,Metal,0.932,0.487,0.7095,664,0.0012578306588645804,Medium
TRZLLRZ128F932D5DC,The No Seatbelt Song,Brand New,2001,Rock,0.511,0.296,0.40349999999999997,491,9.301127311784774e-4,Medium
TRZLNKM128F93111C9,All Hell Is Breaking Loose,London Elektricity,2008,Electronic,0.944,0.754,0.849,111,2.1026988423790427e-4,Fast
TRZLNLW128F1476A03,Self,NoName,2018,Hip hop,0.541,0.811,0.676,11,2.083755609564817e-5,Medium
TRZLNQH128F4269CED,Changing Opinion,Philip Glass,2007,Classical,0.178,0.0749,0.12645,82,1.5533450907665e-4,Fast
TRZLPDB128F4292123,I - The Machine,Graveworm,2005,Metal,0.995,0.0426,0.5188,18,3.40978190656061e-5,Fast
TRZLPLN12903CA5E8E,Tough,Craig Morgan,2006,country,0.386,0.148,0.267,7,1.3260262969957928e-5,Fast
TRZLPVQ128E0793121,Golden Gaze,Ian Brown,1999,Rock,0.783,0.377,0.5800000000000001,225,4.262227383200762e-4,Medium
TRZLQDD128F92FC238,Snowbird,Clark,2014,Electronic,0.539,0.216,0.3775,12,2.273187937707073e-5,Medium
TRZLQMZ128F930D658,Parada,Marcomé,2006,Electronic,0.332,0.171,0.2515,39,7.387860797547988e-5,Medium
TRZLROR128F426865D,Eat Yourself,Goldfrapp,2008,Hip hop,0.335,0.154,0.2445,462,8.751773560172232e-4,Fast
TRZLSFQ128F92EF318,Deceptively Yours,The Peter Malick Group,2003,other,0.765,0.808,0.7865,229,4.338000314457665e-4,Medium
TRZLTHH128C7196366,Make You Feel That Way,Blackalicious,2002,Hip hop,0.506,0.657,0.5815,1921,0.0036389950236127397,Medium
TRZLTKY128F1459D79,She Only Smokes When She Drinks,Joe Nichols,2002,country,0.457,0.199,0.328,1044,0.0019776735058051535,Slow
TRZLTPX128F422AD7D,God is Alone,My Dying Bride,1995,Metal,0.979,0.31,0.6445,354,6.705904416235866e-4,Fast
TRZLTUA128F1490EBB,My Goodbyes,Saliva,2001,Metal,0.872,0.352,0.612,343,6.497528855279384e-4,Fast
TRZLTVG128F42B0DD6,What The Hell Have I,Alice in Chains,2006,Rock,0.818,0.644,0.731,629,0.0011915293440147908,Fast
TRZLUVQ128F424CC72,The Savage Union,Edguy,2008,Metal,0.938,0.459,0.6985,3461,0.006556252877003484,Medium
TRZLVOU128F422B295,Maria Stacks,Thee Oh Sees,2008,Rock,0.891,0.464,0.6775,262,4.96312699732711e-4,Medium
TRZLWSN128F4256AC0,Forthcoming Fire,Heaven Shall Burn,2004,Metal,0.858,0.136,0.497,104,1.9700962126794635e-4,Medium
TRZLZGO12903CB035B,More Than Life,Whitley,2007,Rock,0.444,0.39,0.41700000000000004,8,1.5154586251380489e-5,Medium
TRZMBTZ128E07927D6,The Empty Page,Sonic Youth,2002,Rock,0.577,0.17,0.3735,378,7.16054200377728e-4,Fast
TRZMCZB12903CADD2E,The Snow Prelude No.15,Ludovico Einaudi,2013,Classical,0.0105,0.0394,0.02495,285,5.398821352054299e-4,Slow
TRZMDEE128F932C830,The Cauldron Of Renascence,Eluveitie,2009,Metal,0.968,0.285,0.6265,175,3.3150657424894816e-4,Fast
TRZMFYX12903CF1E1B,The Tremor,Nightrage,2003,Metal,0.983,0.175,0.579,180,3.40978190656061e-4,Medium
TRZMHCI12903CCDEA6,NW Apt.,Band of Horses,2010,Rock,0.947,0.189,0.568,1219,0.002309180080054102,Fast
TRZMHYD128F428651A,Ya Can't Go Home,Leftöver Crack,2004,Rock,0.956,0.198,0.577,1207,0.002286448200677031,Fast
TRZMJUA128E078F619,Become What You Hate,Midtown,2002,Rock,0.979,0.587,0.7829999999999999,307,5.815572473967263e-4,Fast
TRZMKHX128F425E4EF,A Sadness Runs Through Him,The Hoosiers,2007,Rock,0.514,0.688,0.601,169,3.201406345604128e-4,Medium
TRZMLSV128F9305C8C,B********,Rammstein,2009,Rock,0.905,0.327,0.616,1838,0.0034817661912546673,Fast
TRZMLZS128F148C605,The Shaggy Show,Insane Clown Posse,1999,Hip hop,0.676,0.784,0.73,436,8.259249507002366e-4,Medium
TRZMMEH128F9327F08,Incidental Montage,Freetempo,2009,Jazz & Soul,0.9,0.707,0.8035,2,3.788646562845122e-6,Medium
TRZMNQV128F4294280,Story of Elaine,Jazzamor,2011,Jazz & Soul,0.715,0.214,0.46449999999999997,104,1.9700962126794635e-4,Fast
TRZMPSR128F4256314,City Boy,Donkeyboy,2012,Pop,0.539,0.931,0.7350000000000001,27,5.1146728598409146e-5,Fast
TRZMUCF128F930CBEA,Dour,The Sight Below,2011,Electronic,0.455,0.501,0.478,30,5.682969844267683e-5,Fast
TRZMUCN128F14A2D88,One Time,Justin Bieber,2009,Rock,0.802,0.709,0.7555000000000001,53,1.0039913391539574e-4,Fast
TRZMUKC128E078171E,Dispossession,Northlane,2011,Rock,0.971,0.408,0.6895,159,3.011974017461872e-4,Fast
TRZMVVS128E078EBF3,Nobody Loves Me,Limp Bizkit,1997,Rock,0.893,0.19,0.5415,600,0.0011365939688535367,Medium
TRZMYDQ128F92F08D6,The Departure,Michael Nyman,2005,Latin,0.061,0.39,0.2255,195,3.693930398773994e-4,Fast
TRZMYTV128F934B289,Thor Arise,Amon Amarth,2002,Metal,0.961,0.21,0.5855,363,6.876393511563896e-4,Medium
TRZNAHL128F9327D5A,Gears,Miss May I,2010,Metal,0.975,0.0796,0.5273,111596,0.21139890091363212,Fast
TRZNAMY128F930C166,Ziltoidia Attaxx!!!,Devin Townsend,2007,Metal,0.963,0.147,0.5549999999999999,346,6.554358553722061e-4,Medium
TRZNAZI128F9344C47,March of the Lor,The Sword,2006,Metal,0.901,0.414,0.6575,308,5.834515706781487e-4,Fast
TRZNCYB128F92F9436,Day Twelve: Trauma,Ayreon,2004,Metal,0.471,0.207,0.33899999999999997,131,2.481563498663555e-4,Fast
TRZNEEH128F9309E21,Villages,Alpine,2012,Rock,0.64,0.418,0.529,4,7.577293125690244e-6,Medium
TRZNEGN128F427FD55,Allehelgens Død i Helveds Rike,Dimmu Borgir,2003,Metal,0.974,0.0609,0.51745,211,3.997022123801604e-4,Slow
TRZNEUA128F4293F7D,Super Taranta!,Gogol Bordello,2007,Rock,0.907,0.68,0.7935000000000001,1491,0.0028244360126010383,Medium
TRZNFCZ128F42396D5,St. Apollonia,Beirut,2007,Folk,0.498,0.583,0.5405,4084,0.007736416281329739,Medium
TRZNFHQ12903CBD4CB,Yellow Balloon,Twin Shadow,2010,Rock,0.78,0.603,0.6915,25,4.735808203556403e-5,Fast
TRZNFMH12903D01B80,Lunal,Boxcutter,2007,Electronic,0.57,0.125,0.3475,27,5.1146728598409146e-5,Fast
TRZNFQB128F148A1C0,I Ain't Sayin,Dinosaur Jr.,1993,Rock,0.908,0.478,0.6930000000000001,592,0.001121439382602156,Medium
TRZNGII128C7196554,You Sent Me Flying / Cherry,Amy Winehouse,2003,Jazz & Soul,0.637,0.289,0.46299999999999997,1956,0.0037052963384625296,Medium
TRZNHOR128F42A01A4,Another Innocent Girl,Alkaline Trio,2001,Rock,0.935,0.659,0.797,511,9.679991968069287e-4,Fast
TRZNHUW12903CEB5D0,Who Gave Her The Roses,Eyehategod,1993,Metal,0.537,0.252,0.3945,51,9.661048735255061e-5,Fast
TRZNIKI128F427B0F8,Maggot,Angelspit,2010,Electronic,0.933,0.614,0.7735000000000001,3,5.682969844267683e-6,Fast
TRZNJUT128F93091A9,Lose,Dinosaur Jr.,2012,Rock,0.864,0.195,0.5295,275,5.209389023912043e-4,Medium
TRZNKQM128F428A9E4,Outside Looking In,Jordan Pruitt,2007,Pop,0.291,0.455,0.373,125,2.3679041017782014e-4,Medium
TRZNLPJ128F425CEC7,Put You Down,Alice in Chains,2015,Metal,0.849,0.195,0.522,105,1.989039445493689e-4,Medium
TRZNMPU12903CD433C,Super Tuesday,Leftöver Crack,2018,Rock,0.976,0.144,0.5599999999999999,6,1.1365939688535365e-5,Medium
TRZNNHS12903CFB89A,Human Spirit,Dolores O'Riordan,2007,Rock,0.81,0.714,0.762,119,2.2542447048928477e-4,Fast
TRZNNNF12903D01B11,My Acid Words,Nevermore,2008,Metal,0.979,0.254,0.6165,357,6.762734114678543e-4,Medium
TRZNNRM12903CDF14E,Holy Mountain,Sleep,2003,Metal,0.732,0.165,0.4485,272,5.152559325469366e-4,Medium
TRZNNUD128F428B059,Funny?,The Herbaliser,1999,Hip hop,0.597,0.366,0.4815,15,2.8414849221338415e-5,Medium
TRZNOMG128F92D74C7,Met,Equilibrium,2009,other,0.951,0.81,0.8805000000000001,87,1.6480612548376282e-4,Fast
TRZNPZE12903CA5F89,Key Nell 1,Gescom,1996,Electronic,0.502,0.507,0.5045,87,1.6480612548376282e-4,Medium
TRZNQTR128F4291EF1,Downfall 24,Soilwork,2003,Metal,0.888,0.247,0.5675,504,9.547389338369708e-4,Medium
TRZNREH128F427549C,Odchodząc,Republika,1998,Rock,0.623,0.557,0.5900000000000001,108,2.0458691439363658e-4,Fast
TRZNRUU128F933089C,A Bad Trip,The Mount Fuji Doomjazz Corporation,2009,Jazz & Soul,0.133,0.0494,0.0912,6,1.1365939688535365e-5,Slow
TRZNRWG128F1466EC8,Smooth,Santana,1999,Jazz & Soul,0.902,0.951,0.9265,439,8.316079205445043e-4,Medium
TRZNSVZ128F9316F6B,As Serious as Your Life,Four Tet,2003,Rock,0.863,0.791,0.827,2533,0.004798320871843347,Medium
TRZNTEH12903CEFA43,Good Intentions,Toad The Wet Sprocket,1999,other,0.776,0.571,0.6735,2,3.788646562845122e-6,Medium
TRZNUZO128F930416B,Paper Airplanes (Makeshift Wings),AFI,2003,Metal,0.916,0.466,0.6910000000000001,1256,0.0023792700414667365,Medium
TRZNVKO12903CE21FF,To Whom It May Concern,The Civil Wars,2012,Folk,0.159,0.139,0.14900000000000002,11,2.083755609564817e-5,Medium
TRZNWBJ128F4257C0D,Jaktens Tid,Finntroll,2001,Metal,0.991,0.352,0.6715,207,3.921249192544701e-4,Medium
TRZNWDN128F42960EE,Illegal i Song,Velvet Revolver,2004,Rock,0.989,0.134,0.5615,138,2.614166128363134e-4,Medium
TRZNXKZ128F4263DF0,Waking Up Beside You,Stabbing Westward,1998,Rock,0.857,0.236,0.5465,144,2.727825525248488e-4,Fast
TRZNYAX128F92CB781,Les Mémoires Blessées,Dark Sanctuary,2004,Electronic,0.17,0.0377,0.10385,88,1.6670044876518537e-4,Fast
TRZNYFD128F9325ADF,Brown Medal 2003,Hella,2004,other,0.951,0.101,0.526,110,2.0837556095648171e-4,Fast
TRZNYSV128F92F8917,Devouring The Feeble,Bloodbath,2008,Metal,0.973,0.353,0.663,50,9.471616407112805e-5,Medium
TRZOAYC128F92F1B4B,One Toy Soldier,Enya,2008,other,0.189,0.208,0.1985,502,9.509502872741256e-4,Medium
TRZOBGT128E0782866,Five String Serenade,Mazzy Star,1993,Rock,0.0926,0.205,0.1488,963,0.0018242333200099263,Fast
TRZOCKN12903CA2761,Flare Gun,Owen Pallett,2010,Rock,0.436,0.682,0.559,304,5.758742775524585e-4,Medium
TRZODIW12903CF10C9,Inner Landscape,Borknagar,2000,Metal,0.575,0.289,0.43199999999999994,19,3.599214234702866e-5,Medium
TRZODLB128F4270F75,Dance With Me Tonight,Leena Conquest,1999,other,0.626,0.295,0.4605,1044,0.0019776735058051535,Medium
TRZODMO12903D02141,Time To Say Goodbye,Katherine Jenkins,2013,Classical,0.322,0.242,0.28200000000000003,248,4.697921737927951e-4,Fast
TRZODVD128E0782220,Five State Drive,Less Than Jake,2011,Rock,0.916,0.649,0.7825,182,3.447668372189061e-4,Medium
TRZOGBW128F424F086,You Got It All... Wrong,The Hives,2007,Rock,0.989,0.32,0.6545,884,0.001674581780777544,Fast
TRZOGCJ128F4295622,Murder You,Bong-Ra,2007,Electronic,0.967,0.808,0.8875,491,9.301127311784774e-4,Fast
TRZOHQF128F426DD45,Son Of A Thief,Diary of Dreams,2007,other,0.785,0.365,0.575,190,3.599214234702866e-4,Fast
TRZOIDW128F932935D,Vuvuvu,MSTRKRFT,2008,Electronic,0.939,0.209,0.574,642,0.0012161555466732841,Fast
TRZOJZY128F429B01A,Sleepwalk Capsules,At the Drive-In,2000,Rock,0.994,0.29,0.642,757,0.0014340027240368786,Fast
TRZOKGI12903D02CE5,Funeral Face,Suburban Kids with Biblical Names,2005,Rock,0.831,0.922,0.8765000000000001,228,4.319057081643439e-4,Fast
TRZOKSI12903CD0BC2,Rainbow Warrior,Týr,2006,Reggae,0.745,0.806,0.7755000000000001,518,9.812594597768867e-4,Medium
TRZOMBK128F92EEB38,Mille Anni Passi Sunt,Corvus Corax,2001,Folk,0.548,0.0399,0.29395000000000004,17,3.220349578418354e-5,Fast
TRZOMJE128F42932D9,I'll Rise,Ben Harper,1994,Rock,2.82e-4,0.981,0.490641,18,3.40978190656061e-5,Medium
TRZOMPJ12903CF73FA,I Became Awake,Great Lake Swimmers,2007,Folk,0.138,0.113,0.1255,751,0.0014226367843483433,Medium
TRZOMXO128F1476847,The Desperate Kingdom Of Love,PJ Harvey,2004,Rock,0.029,0.0782,0.0536,529,0.0010020970158725348,Fast
TRZOPIN12903CF43BF,Claiming Middle Age A Decade Early,Arsonists Get All The Girls,2007,Metal,0.965,0.319,0.642,208,3.940192425358927e-4,Fast
TRZOPLZ128F9304FA6,Cloudwalker,HORSE the band,2009,Metal,0.936,0.133,0.5345,117,2.2163582392643964e-4,Fast
TRZOPZQ128F425F7EC,Sequoia,Mehdi,2009,Electronic,0.261,0.287,0.274,40,7.577293125690244e-5,Fast
TRZOQGA128E0780D85,Scared of Girls,Placebo,1998,Rock,0.815,0.474,0.6445,578,0.0010949188566622403,Fast
TRZOSNL128F145ACF4,She's No Lady,Lyle Lovett,1990,country,0.26,0.342,0.30100000000000005,6,1.1365939688535365e-5,Medium
TRZOTJX128F429BECF,A Sunday,Jimmy Eat World,1999,Rock,0.551,0.14,0.34550000000000003,976,0.0018488595226684196,Medium
TRZOTZX128F4285C4C,Backyard,Mad Caddies,2007,Reggae,0.651,0.862,0.7565,547,0.0010361948349381408,Fast
TRZOUAJ128F4262CD3,Road Bin,Keren Ann,2003,Rock,0.241,0.341,0.29100000000000004,367,6.952166442820799e-4,Medium
TRZOUEV12903CB43D0,Yayo,Lana Del Rey,2012,Rock,0.201,0.145,0.173,2,3.788646562845122e-6,Slow
TRZOVDC128F42911FA,Trilobite,Mastodon,2002,Metal,0.833,0.133,0.483,72,1.363912762624244e-4,Medium
TRZOWLZ12903D03662,Now I Know,Rihanna,2005,Pop,0.267,0.22,0.2435,75,1.4207424610669208e-4,Medium
TRZOWUD128F42AE3C2,Metal Now,Say Anything,2004,Rock,0.936,0.416,0.676,277,5.247275489540494e-4,Fast
TRZOWVV128F42B3745,Grand Failure Anthem,Soilwork,2001,Metal,0.955,0.301,0.628,150,2.8414849221338416e-4,Fast
TRZOWYY128E079900A,Give Me Your Eyes,The Cardigans,2005,Rock,0.739,0.245,0.492,829,0.001570394000299303,Fast
TRZOXGD128F931F1B6,The Downfall of Us All,A Day to Remember,2009,Metal,0.881,0.709,0.7949999999999999,19913,0.03772165950296746,Fast
TRZOXIX128F93293D2,Intruder Alert,Combichrist,2010,Electronic,0.804,0.599,0.7015,28,5.304105187983171e-5,Medium
TRZOXOV128F934F67D,Woo,Rihanna,2016,Hip hop,0.466,0.185,0.3255,1,1.894323281422561e-6,Medium
TRZOZBC12903CA0CDE,Halftime,Nas,1994,Hip hop,0.689,0.671,0.6799999999999999,85,1.610174789209177e-4,Medium
TRZOZSK128F92F6735,Velvet Pants,Propellerheads,1998,Electronic,0.84,0.393,0.6165,2134,0.004042485882555745,Fast
TRZPAPV128F427E8D2,Hanazono,Jazzanova,2002,Electronic,0.869,0.369,0.619,715,0.0013544411462171311,Medium
TRZPASR128F933DFDB,Island Earth,Lake of Tears,2008,Metal,0.838,0.692,0.7649999999999999,24,4.546375875414146e-5,Fast
TRZPBNO128F42B7BEA,Party Pit,The Hold Steady,2006,Rock,0.931,0.42,0.6755,43,8.145590110117012e-5,Fast
TRZPBQE128F4293F23,Rock N' Roll Suicide,Seu Jorge,2005,Folk,0.207,0.21,0.2085,1488,0.0028187530427567706,Fast
TRZPCVT128F14AAB68,Mississippi One,CUBISMO GRAFICO,1999,Electronic,0.923,0.499,0.7110000000000001,3,5.682969844267683e-6,Fast
TRZPCXO128F14628F5,Emigrantes,Orishas,2002,Latin,0.691,0.793,0.742,2830,0.005360934886425848,Medium
TRZPDAU128F423980C,Spiral,Godsmack,2000,Metal,0.606,0.394,0.5,314,5.948175103666841e-4,Medium
TRZPDFG128F92FDEF5,Airplanes,Local Natives,2010,Rock,0.536,0.573,0.5545,14351,0.027185433411695173,Medium
TRZPDMV12903CA79A7,Ich Bin Viel Zu Lange Mit Euch Mitgegangen,Tocotronic,2008,Rock,0.938,0.337,0.6375,283,5.360934886425848e-4,Fast
TRZPELV128F934B425,Slain,Cannibal Corpse,2004,Metal,0.99,0.194,0.592,129,2.443677033035104e-4,Fast
TRZPETU128F427704B,Short Skirt/Long Jacket,Cake,2002,Rock,0.897,0.847,0.872,8947,0.016948510398887652,Fast
TRZPGIL12903CA5F3F,The Lover,Alesana,2010,Metal,0.973,0.125,0.5489999999999999,681,0.001290034154648764,Fast
TRZPHBJ128F428CCD5,Vulgar Necrolatry,Amorphis,1992,Metal,0.947,0.193,0.57,38,7.198428469405732e-5,Fast
TRZPHVT128F4298109,The Car Song,The Cat Empire,2007,other,0.844,0.736,0.79,896,0.0016973136601546148,Fast
TRZPIYV128F1487B7A,Beach Ball,Lemongrass,2008,Electronic,0.87,0.793,0.8315,89,1.6859477204660792e-4,Medium
TRZPJIB128F930B47F,End of Your Days,Evergrey,2003,Metal,0.902,0.329,0.6155,82,1.5533450907665e-4,Medium
TRZPKSB12903CBF079,Ensamheten,Kent,2009,other,0.787,0.177,0.482,22,4.167511219129634e-5,Fast
TRZPLCV128F92CD953,"Brackett, WI",Bon Iver,2009,Rock,0.331,0.196,0.2635,4505,0.008533926382808638,Medium
